en,file,file-name,gen,id,length,sp
Common Chaffinch,https://xeno-canto.org/176668/download,XC176668-Chaffinch (madeirensis).mp3,Fringilla,176668,0:09,coelebs
Common Chaffinch,https://xeno-canto.org/87373/download,2011_09_03_Buchfink__09-46.mp3,Fringilla,87373,0:11,coelebs
Common Chaffinch,https://xeno-canto.org/87372/download,2011_09_03_Buchfink__09-36.mp3,Fringilla,87372,0:49,coelebs
Common Chaffinch,https://xeno-canto.org/80331/download,XC-FRICOE6.mp3,Fringilla,80331,0:57,coelebs
Common Chaffinch,https://xeno-canto.org/37473/download,Fringilla c madeirensis 03809 1423.mp3,Fringilla,37473,0:37,coelebs
Common Chaffinch,https://xeno-canto.org/36908/download,FRINGILLA COELEBS.mp3,Fringilla,36908,0:14,coelebs
Common Chaffinch,https://xeno-canto.org/797994/download,XC797994-Fricoe2_Cascata-Cai-Água.wav,Fringilla,797994,0:08,coelebs
Common Chaffinch,https://xeno-canto.org/782218/download,XC782218-230222_0925_Ervedal_Chaffinch_NNIN.wav,Fringilla,782218,1:01,coelebs
Common Chaffinch,https://xeno-canto.org/739222/download,XC739222-Madeiran Chaffinch song 4.mp3,Fringilla,739222,1:12,coelebs
Common Chaffinch,https://xeno-canto.org/739209/download,XC739209-Madeiran Chaffinch song 1.mp3,Fringilla,739209,0:05,coelebs
Common Chaffinch,https://xeno-canto.org/685271/download,XC685271-Fringilla coelebs_2021.11.07_15.09_03.mp3,Fringilla,685271,0:05,coelebs
Common Chaffinch,https://xeno-canto.org/522462/download,XC522462-200123-110849tentilhao.mp3,Fringilla,522462,0:49,coelebs
Common Chaffinch,https://xeno-canto.org/508546/download,XC508546-191118-154830tentilhao.mp3,Fringilla,508546,0:33,coelebs
Common Chaffinch,https://xeno-canto.org/488227/download,XC488227-TentilhÃ¤o (online-audio-converter.com).mp3,Fringilla,488227,0:17,coelebs
Common Chaffinch,https://xeno-canto.org/484738/download,XC484738-190413_288 1104 Ervedal Dunnock CONF NNNI.mp3,Fringilla,484738,0:09,coelebs
Common Chaffinch,https://xeno-canto.org/468026/download,XC468026-20190419-Gare_de_Ourique-FRICOE (mistery).mp3,Fringilla,468026,0:49,coelebs
Common Chaffinch,https://xeno-canto.org/455625/download,XC455625-2019.02.02_12.16_01.mp3,Fringilla,455625,0:04,coelebs
Common Chaffinch,https://xeno-canto.org/455572/download,XC455572-2019.02.02_11.28_01.mp3,Fringilla,455572,0:45,coelebs
Common Chaffinch,https://xeno-canto.org/454173/download,XC454173-190128-164702tentilhão.mp3,Fringilla,454173,0:52,coelebs
Common Chaffinch,https://xeno-canto.org/452352/download,XC452352-20190114_170924tentilhao.mp3,Fringilla,452352,0:28,coelebs
Common Chaffinch,https://xeno-canto.org/397539/download,XC397539-Pinson des arbres 1603022SB.mp3,Fringilla,397539,1:29,coelebs
Common Chaffinch,https://xeno-canto.org/390829/download,XC390829-Fringilla coelebs_MC_Ser can_Corvo_171020_01 1.mp3,Fringilla,390829,0:59,coelebs
Common Chaffinch,https://xeno-canto.org/338187/download,XC338187-Fringuello (Lagoa Faja Grande - Flores 4-7-16) II.mp3,Fringilla,338187,0:12,coelebs
Common Chaffinch,https://xeno-canto.org/338186/download,XC338186-Fringuello (Ginjal - Terceira 2-7-16).mp3,Fringilla,338186,0:30,coelebs
Common Chaffinch,https://xeno-canto.org/316402/download,XC316402-160502_24.mp3,Fringilla,316402,2:09,coelebs
Common Chaffinch,https://xeno-canto.org/316400/download,XC316400-160502_21.mp3,Fringilla,316400,0:36,coelebs
Common Chaffinch,https://xeno-canto.org/316390/download,XC316390-160502_10.mp3,Fringilla,316390,0:30,coelebs
Common Chaffinch,https://xeno-canto.org/316383/download,XC316383-160502_03b.mp3,Fringilla,316383,0:03,coelebs
Common Chaffinch,https://xeno-canto.org/316381/download,XC316381-160502_02.mp3,Fringilla,316381,0:39,coelebs
Common Chaffinch,https://xeno-canto.org/315385/download,XC315385-160429_12.mp3,Fringilla,315385,0:33,coelebs
Common Chaffinch,https://xeno-canto.org/315380/download,XC315380-160429_06.mp3,Fringilla,315380,2:39,coelebs
Common Chaffinch,https://xeno-canto.org/315379/download,XC315379-160429_05.mp3,Fringilla,315379,0:30,coelebs
Common Chaffinch,https://xeno-canto.org/315375/download,XC315375-160429_01.mp3,Fringilla,315375,0:18,coelebs
Common Chaffinch,https://xeno-canto.org/263069/download,XC263069-150705_39.mp3,Fringilla,263069,0:15,coelebs
Common Chaffinch,https://xeno-canto.org/262746/download,XC262746-150704_68.mp3,Fringilla,262746,1:02,coelebs
Common Chaffinch,https://xeno-canto.org/262745/download,XC262745-150704_67.mp3,Fringilla,262745,2:06,coelebs
Common Chaffinch,https://xeno-canto.org/262744/download,XC262744-150704_66b.mp3,Fringilla,262744,0:59,coelebs
Common Chaffinch,https://xeno-canto.org/256840/download,XC256840-150704_06.mp3,Fringilla,256840,0:11,coelebs
Common Chaffinch,https://xeno-canto.org/256796/download,XC256796-150703_23.mp3,Fringilla,256796,0:17,coelebs
Common Chaffinch,https://xeno-canto.org/256604/download,XC256604-150703_18.mp3,Fringilla,256604,0:24,coelebs
Common Chaffinch,https://xeno-canto.org/256556/download,XC256556-150703_06.mp3,Fringilla,256556,0:28,coelebs
Common Chaffinch,https://xeno-canto.org/256016/download,XC256016-150702_27.mp3,Fringilla,256016,0:26,coelebs
Common Chaffinch,https://xeno-canto.org/256012/download,XC256012-150702_24.mp3,Fringilla,256012,1:23,coelebs
Common Chaffinch,https://xeno-canto.org/255991/download,XC255991-150702_14.mp3,Fringilla,255991,0:05,coelebs
Common Chaffinch,https://xeno-canto.org/217122/download,XC217122-20150314 Audio.mp3,Fringilla,217122,0:31,coelebs
Common Chaffinch,https://xeno-canto.org/198783/download,XC198783-Fringilla coelebs moreletti_Corvo_141002_01.mp3,Fringilla,198783,0:11,coelebs
Common Chaffinch,https://xeno-canto.org/189957/download,XC189957-Chaffinch ssp maderensis call_20140802_092932_prepared.mp3,Fringilla,189957,0:12,coelebs
Common Chaffinch,https://xeno-canto.org/176635/download,XC176635-LS_50847 moreletti song.mp3,Fringilla,176635,0:36,coelebs
Common Chaffinch,https://xeno-canto.org/87378/download,2011_09_03_Buchfink__11-04.mp3,Fringilla,87378,0:39,coelebs
Common Chaffinch,https://xeno-canto.org/87374/download,2011_09_03_Buchfink__10-15.mp3,Fringilla,87374,0:21,coelebs
Common Chaffinch,https://xeno-canto.org/790114/download,XC790114-Fricoe1_Cabranosa.wav,Fringilla,790114,0:13,coelebs
Common Chaffinch,https://xeno-canto.org/789945/download,XC789945-Fricoe1_Mioto.wav,Fringilla,789945,0:08,coelebs
Common Chaffinch,https://xeno-canto.org/788307/download,XC788307-Fri.coe.1_Lagoa-da-Estacada.wav,Fringilla,788307,0:21,coelebs
Common Chaffinch,https://xeno-canto.org/739224/download,XC739224-Madeiran Chaffinch veird calls.mp3,Fringilla,739224,0:22,coelebs
Common Chaffinch,https://xeno-canto.org/456449/download,XC456449-2019.02.02_12.20_01.mp3,Fringilla,456449,0:03,coelebs
Common Chaffinch,https://xeno-canto.org/456444/download,XC456444-2019.02.02_12.17_01.mp3,Fringilla,456444,0:02,coelebs
Common Chaffinch,https://xeno-canto.org/337365/download,XC337365-24-9-2016 madeiravink roep.mp3,Fringilla,337365,0:20,coelebs
Common Chaffinch,https://xeno-canto.org/316393/download,XC316393-160502_13.mp3,Fringilla,316393,0:02,coelebs
Common Chaffinch,https://xeno-canto.org/315391/download,XC315391-160429_18.mp3,Fringilla,315391,0:19,coelebs
Common Chaffinch,https://xeno-canto.org/263137/download,XC263137-150705_67.mp3,Fringilla,263137,1:08,coelebs
Common Chaffinch,https://xeno-canto.org/256008/download,XC256008-150702_23.mp3,Fringilla,256008,0:03,coelebs
Common Chaffinch,https://xeno-canto.org/256005/download,XC256005-150702_21.mp3,Fringilla,256005,0:28,coelebs
Common Chaffinch,https://xeno-canto.org/531236/download,XC531236-Fringilla coelebs_2020.03.01_12.23_01.mp3,Fringilla,531236,1:03,coelebs
Common Chaffinch,https://xeno-canto.org/529142/download,XC529142-Fringilla coelebs_2020.02.15_08.56_01.mp3,Fringilla,529142,0:18,coelebs
Common Chaffinch,https://xeno-canto.org/529104/download,XC529104-Fringilla coelebs_2020.02.15_07.36_09.mp3,Fringilla,529104,0:55,coelebs
Common Chaffinch,https://xeno-canto.org/529103/download,XC529103-Fringilla coelebs_2020.02.15_07.34_08.mp3,Fringilla,529103,1:14,coelebs
Common Chaffinch,https://xeno-canto.org/529080/download,XC529080-2020.02.15_07.26_04.mp3,Fringilla,529080,0:25,coelebs
Common Chaffinch,https://xeno-canto.org/524762/download,XC524762-Fringilla coelebs_2020.02.04_10.00_01.mp3,Fringilla,524762,0:07,coelebs
Common Chaffinch,https://xeno-canto.org/456453/download,XC456453-2019.02.02_12.21_01.mp3,Fringilla,456453,0:06,coelebs
Common Chaffinch,https://xeno-canto.org/176632/download,XC176632-LS_50842 moreletti call.mp3,Fringilla,176632,0:29,coelebs
Brambling,https://xeno-canto.org/697543/download,XC697543-Frigilla montifringilla_2022.01.16_10.57_03.mp3,Fringilla,697543,0:19,montifringilla
Brambling,https://xeno-canto.org/686683/download,XC686683-211105_0916.mp3,Fringilla,686683,1:07,montifringilla
Brambling,https://xeno-canto.org/605751/download,XC605751-201111-003_HP10NR5N6_10h10_Fmontifringilla.mp3,Fringilla,605751,0:09,montifringilla
Brambling,https://xeno-canto.org/529063/download,XC529063-2020.02.15_07.20_02.mp3,Fringilla,529063,0:14,montifringilla
Brambling,https://xeno-canto.org/524763/download,XC524763-Fringilla montifringilla_2020.02.04_10.32_01.mp3,Fringilla,524763,0:14,montifringilla
Brambling,https://xeno-canto.org/115033/download,XC115033-Fring montifring.mp3,Fringilla,115033,0:29,montifringilla
Brambling,https://xeno-canto.org/114326/download,XC114326-Fringilla montifringilla.mp3,Fringilla,114326,0:37,montifringilla
Hawfinch,https://xeno-canto.org/784629/download,XC784629-2023.03.03_11.08_011.mp3,Coccothraustes,784629,0:41,coccothraustes
Hawfinch,https://xeno-canto.org/685810/download,XC685810-211024_0838.mp3,Coccothraustes,685810,0:05,coccothraustes
Hawfinch,https://xeno-canto.org/740147/download,XC740147-220711-075934BicoGrossudo.mp3,Coccothraustes,740147,1:14,coccothraustes
Hawfinch,https://xeno-canto.org/737409/download,XC737409-220711-080404ID.mp3,Coccothraustes,737409,0:28,coccothraustes
Hawfinch,https://xeno-canto.org/618222/download,XC618222-210126_0157.mp3,Coccothraustes,618222,0:47,coccothraustes
Hawfinch,https://xeno-canto.org/528924/download,XC528924-200217-180930id.mp3,Coccothraustes,528924,0:38,coccothraustes
Hawfinch,https://xeno-canto.org/461001/download,XC461001-Coccothraustes coccothraustes_flight call_09_03_19_Mêda (online-audio-converter.com).mp3,Coccothraustes,461001,0:09,coccothraustes
Hawfinch,https://xeno-canto.org/343295/download,XC343295-Coc_coc_20130412_Ponte Sor.mp3,Coccothraustes,343295,0:15,coccothraustes
Hawfinch,https://xeno-canto.org/150199/download,XC150199-Coc_coc_10-10-2013.mp3,Coccothraustes,150199,0:19,coccothraustes
Hawfinch,https://xeno-canto.org/594468/download,XC594468-200922-000_HP20N12_11h50_Ccoc.mp3,Coccothraustes,594468,0:04,coccothraustes
Hawfinch,https://xeno-canto.org/305345/download,XC305345-cocc coccotraus pedras salgadas 2mar2016 11h .mp3,Coccothraustes,305345,0:13,coccothraustes
Eurasian Bullfinch,https://xeno-canto.org/784540/download,XC784540-Pyrrhula-pyrrhula_2023.03.03_10.22_021.mp3,Pyrrhula,784540,0:36,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/672129/download,XC672129-2021.08.20_12.27_01.mp3,Pyrrhula,672129,1:18,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/657292/download,XC657292-2021.06.11_11.42_01.mp3,Pyrrhula,657292,0:43,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/643861/download,XC643861-2021.04.27_14.19_01.MP3,Pyrrhula,643861,1:06,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/599255/download,XC599255-Pyrrhula pyrrhula_call_31_10_20_Cerro da Cabeça (online-audio-converter.com).mp3,Pyrrhula,599255,0:13,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/425714/download,XC425714-Pyrrhula pyrrhula_call_2016.04.25_09.43_01_Gerês.mp3,Pyrrhula,425714,1:30,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/417869/download,XC417869-Dom-fafe G.mp3,Pyrrhula,417869,0:46,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/782376/download,XC782376-Pyrrhula-pyrrhula_2023.02.21_10.05_01.mp3,Pyrrhula,782376,1:00,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/749318/download,XC749318-pyrrhula pyrrhula_2022.09.18_11.48_01.mp3,Pyrrhula,749318,0:19,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/742051/download,XC742051-Pyrrhula pyrrhla_2022.08.07_11.24_01.mp3,Pyrrhula,742051,0:06,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/741673/download,XC741673-2022.08.05_09.010_014 1.mp3,Pyrrhula,741673,0:39,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/740584/download,"XC740584-pyrrhula pyrrhula_2022.07.28_11.54_01pisco,.mp3",Pyrrhula,740584,0:27,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/617218/download,XC617218-210124_0143.mp3,Pyrrhula,617218,0:06,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/615246/download,XC615246-210112-006_HP10NR5N10_12h31_Ppyrrhula.mp3,Pyrrhula,615246,0:03,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/524601/download,XC524601-Pyrrhula pyrrhula_2020.02.03_10.03_01.mp3,Pyrrhula,524601,0:24,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/459848/download,XC459848-Pyrrhula pyrrhula_call_25_04_18_Alb. Rio Avelâmes (online-audio-converter.com).mp3,Pyrrhula,459848,0:33,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/456564/download,XC456564-2015.06.21_09.33_01.mp3,Pyrrhula,456564,1:13,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/451438/download,XC451438-20190114_135324.mp3,Pyrrhula,451438,1:41,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/425719/download,XC425719-Pyrrhula pyrrhula_call_2017.08.06_12.38_01_Montedor.mp3,Pyrrhula,425719,1:13,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/304918/download,XC304918-Dom fafe 10ago2014 11h donões.mp3,Pyrrhula,304918,0:32,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/603533/download,XC603533-201029-006_HP10NRN6_08h20_Ppyrrhula.mp3,Pyrrhula,603533,0:18,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/597431/download,XC597431-201017-001_HP10NR5N6_10h09_Ppyrrhula.mp3,Pyrrhula,597431,0:05,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/788823/download,XC788823-Pyr.pyr._Panchorra.wav,Pyrrhula,788823,0:25,pyrrhula
Eurasian Bullfinch,https://xeno-canto.org/441057/download,XC441057-0800_Pyrhpyrrhula.mp3,Pyrrhula,441057,0:11,pyrrhula
Azores Bullfinch,https://xeno-canto.org/831199/download,XC831199-Pyrrhula-murina-ad-song--t-o-call-Pica-Bartolomeu-230909-a.mp3,Pyrrhula,831199,0:32,murina
Azores Bullfinch,https://xeno-canto.org/744896/download,XC744896-220801_Azores Bullfinch_call_PrioloCentre_SM_OC.mp3,Pyrrhula,744896,0:28,murina
Azores Bullfinch,https://xeno-canto.org/831197/download,XC831197-Pyrrhula-murina-juv-call-Pica-Bartolomeu-230909-a.mp3,Pyrrhula,831197,0:35,murina
Azores Bullfinch,https://xeno-canto.org/808062/download,XC808062-230602_0274.mp3,Pyrrhula,808062,0:09,murina
Azores Bullfinch,https://xeno-canto.org/749256/download,XC749256-2018_06_29_15_11_08-priolo1.mp3,Pyrrhula,749256,1:05,murina
Azores Bullfinch,https://xeno-canto.org/350481/download,XC350481-889_pyrpyrmur_piy-lentoääni2_Azorit_SaoMiguel_2011-10-21.mp3,Pyrrhula,350481,0:05,murina
Azores Bullfinch,https://xeno-canto.org/350480/download,XC350480-889_pyrpyrmur_laulu2_Azorit_SaoMiguel_2011-10-21.mp3,Pyrrhula,350480,0:31,murina
Azores Bullfinch,https://xeno-canto.org/263098/download,XC263098-150705_51.mp3,Pyrrhula,263098,2:26,murina
Azores Bullfinch,https://xeno-canto.org/257172/download,XC257172-150704_40.mp3,Pyrrhula,257172,0:36,murina
Azores Bullfinch,https://xeno-canto.org/198621/download,XC198621-Bouvreuil des Açores +++ (mp3cut.net).mp3,Pyrrhula,198621,0:59,murina
Azores Bullfinch,https://xeno-canto.org/808195/download,XC808195-230602_0274-Pyrrhula-murina-song-Azores.mp3,Pyrrhula,808195,0:19,murina
Azores Bullfinch,https://xeno-canto.org/757608/download,"XC757608-07-10-2022,-10_11_22.mp3",Pyrrhula,757608,0:15,murina
Azores Bullfinch,https://xeno-canto.org/263099/download,XC263099-150705_52.mp3,Pyrrhula,263099,1:07,murina
Azores Bullfinch,https://xeno-canto.org/263089/download,XC263089-150705_43.mp3,Pyrrhula,263089,0:28,murina
Azores Bullfinch,https://xeno-canto.org/263087/download,XC263087-150705_42.mp3,Pyrrhula,263087,1:01,murina
Azores Bullfinch,https://xeno-canto.org/263083/download,XC263083-150705_41.mp3,Pyrrhula,263083,1:40,murina
Azores Bullfinch,https://xeno-canto.org/262841/download,XC262841-150705_33.mp3,Pyrrhula,262841,2:14,murina
Azores Bullfinch,https://xeno-canto.org/262839/download,XC262839-150705_32.mp3,Pyrrhula,262839,0:10,murina
Azores Bullfinch,https://xeno-canto.org/262752/download,XC262752-150704_74.mp3,Pyrrhula,262752,0:47,murina
Azores Bullfinch,https://xeno-canto.org/262747/download,XC262747-150704_70.mp3,Pyrrhula,262747,2:35,murina
Azores Bullfinch,https://xeno-canto.org/262740/download,XC262740-150704_63.mp3,Pyrrhula,262740,0:12,murina
Azores Bullfinch,https://xeno-canto.org/257188/download,XC257188-150704_55.mp3,Pyrrhula,257188,0:05,murina
Azores Bullfinch,https://xeno-canto.org/257161/download,XC257161-150704_28.mp3,Pyrrhula,257161,0:56,murina
Azores Bullfinch,https://xeno-canto.org/198780/download,XC198780-Pyrrhula murina_Sao Miquel_140930_26.mp3,Pyrrhula,198780,0:05,murina
Azores Bullfinch,https://xeno-canto.org/198779/download,XC198779-Pyrrhula murina_Sao Miquel_140930_25.mp3,Pyrrhula,198779,0:07,murina
Azores Bullfinch,https://xeno-canto.org/263134/download,XC263134-150705_66.mp3,Pyrrhula,263134,0:18,murina
Azores Bullfinch,https://xeno-canto.org/263133/download,XC263133-150705_65.mp3,Pyrrhula,263133,0:43,murina
Azores Bullfinch,https://xeno-canto.org/263070/download,XC263070-150705_40.mp3,Pyrrhula,263070,1:22,murina
Azores Bullfinch,https://xeno-canto.org/262751/download,XC262751-150704_73.mp3,Pyrrhula,262751,2:51,murina
European Greenfinch,https://xeno-canto.org/787332/download,XC787332-Chloris-chloris-2023.03.16_15.48_012.mp3,Chloris,787332,0:09,chloris
European Greenfinch,https://xeno-canto.org/782156/download,XC782156-Chloris-chloris_2023.02.23_08.34_012.mp3,Chloris,782156,0:55,chloris
European Greenfinch,https://xeno-canto.org/781292/download,XC781292-Chloris-chloris_2023.02.19_10.31_011.mp3,Chloris,781292,0:17,chloris
European Greenfinch,https://xeno-canto.org/740148/download,XC740148-220711-081612Verdilhao.mp3,Chloris,740148,1:58,chloris
European Greenfinch,https://xeno-canto.org/738073/download,XC738073-2022.07.17_06.29_01.MP3,Chloris,738073,0:33,chloris
European Greenfinch,https://xeno-canto.org/711618/download,XC711618-2022.03.25_17.30_01.mp3,Chloris,711618,0:19,chloris
European Greenfinch,https://xeno-canto.org/708460/download,XC708460-20220221_173355verdilhao.mp3,Chloris,708460,1:03,chloris
European Greenfinch,https://xeno-canto.org/683784/download,XC683784-211016-090952verdilhãocomum.mp3,Chloris,683784,0:32,chloris
European Greenfinch,https://xeno-canto.org/672218/download,XC672218-Chloris chloris_2021.08.21_10.04_03.mp3,Chloris,672218,1:11,chloris
European Greenfinch,https://xeno-canto.org/662931/download,XC662931-2021.07.09_09.41_01.MP3,Chloris,662931,1:53,chloris
European Greenfinch,https://xeno-canto.org/639618/download,XC639618-210323-121007verdilhao.mp3,Chloris,639618,0:35,chloris
European Greenfinch,https://xeno-canto.org/635120/download,XC635120-210401_0432.mp3,Chloris,635120,2:04,chloris
European Greenfinch,https://xeno-canto.org/564823/download,XC564823-200518-085242verdilhao.mp3,Chloris,564823,1:05,chloris
European Greenfinch,https://xeno-canto.org/553563/download,XC553563-200424-083557verdilhao.mp3,Chloris,553563,2:03,chloris
European Greenfinch,https://xeno-canto.org/551234/download,XC551234-200409-080833verdilhao.mp3,Chloris,551234,1:08,chloris
European Greenfinch,https://xeno-canto.org/541558/download,XC541558-200312-071453verdilhao.mp3,Chloris,541558,1:41,chloris
European Greenfinch,https://xeno-canto.org/541434/download,XC541434-200311-065253verdilhao.mp3,Chloris,541434,1:16,chloris
European Greenfinch,https://xeno-canto.org/529099/download,XC529099-Chloris chloris_2020.02.15_07.32_07.mp3,Chloris,529099,0:20,chloris
European Greenfinch,https://xeno-canto.org/529082/download,XC529082-Chloris chloris_2020.02.15_07.28_05.mp3,Chloris,529082,1:10,chloris
European Greenfinch,https://xeno-canto.org/529079/download,XC529079-Chloris chloris_2020.02.15_07.23_03.mp3,Chloris,529079,0:45,chloris
European Greenfinch,https://xeno-canto.org/416658/download,XC416658-LS109114 Greenfinch song A.mp3,Chloris,416658,1:22,chloris
European Greenfinch,https://xeno-canto.org/799198/download,XC799198-Chloris-chloristop1_Quinta-da-Vinagreira.wav,Chloris,799198,0:11,chloris
European Greenfinch,https://xeno-canto.org/798693/download,XC798693-230228-175100Verdilhao.mp3,Chloris,798693,0:10,chloris
European Greenfinch,https://xeno-canto.org/794171/download,XC794171-Chloris-chloris4_Poços.wav,Chloris,794171,0:19,chloris
European Greenfinch,https://xeno-canto.org/794010/download,XC794010-ChlchlTop3_Varadouro.wav,Chloris,794010,0:34,chloris
European Greenfinch,https://xeno-canto.org/794009/download,XC794009-ChlchlTop2_Varadouro.wav,Chloris,794009,0:25,chloris
European Greenfinch,https://xeno-canto.org/794008/download,XC794008-Chlchltop1_Varadouro.wav,Chloris,794008,0:21,chloris
European Greenfinch,https://xeno-canto.org/794007/download,XC794007-Chlchl1_Varadouro.wav,Chloris,794007,0:43,chloris
European Greenfinch,https://xeno-canto.org/789777/download,XC789777-Chloris-chloris4_Santo-António.wav,Chloris,789777,0:15,chloris
European Greenfinch,https://xeno-canto.org/789394/download,XC789394-2023.03.29_12.21_01.mp3,Chloris,789394,1:47,chloris
European Greenfinch,https://xeno-canto.org/789386/download,XC789386-2023.03.29_12.10_011.mp3,Chloris,789386,1:57,chloris
European Greenfinch,https://xeno-canto.org/763353/download,XC763353-Chloris-chloris_call_29_03_19_Alb-St-Maria-Aguiar-(online-audio-converter.com).mp3,Chloris,763353,0:33,chloris
European Greenfinch,https://xeno-canto.org/749309/download,XC749309-Chloris chloris_2022.09.18_10.48_01.mp3,Chloris,749309,0:36,chloris
European Greenfinch,https://xeno-canto.org/735320/download,XC735320-Chloris chloris_2022.07.01_12.28_01.mp3,Chloris,735320,0:07,chloris
European Greenfinch,https://xeno-canto.org/735309/download,XC735309-2022.07.01_10.49_01.mp3,Chloris,735309,0:24,chloris
European Greenfinch,https://xeno-canto.org/734281/download,XC734281-220626-071246Verdilhao.mp3,Chloris,734281,0:26,chloris
European Greenfinch,https://xeno-canto.org/734265/download,XC734265-220508-093455verdilhao.mp3,Chloris,734265,1:16,chloris
European Greenfinch,https://xeno-canto.org/733501/download,XC733501-Chloris chloris_2022.06.17_09.15_01.mp3,Chloris,733501,1:02,chloris
European Greenfinch,https://xeno-canto.org/710523/download,XC710523-220318-174110verdilhao2.mp3,Chloris,710523,1:02,chloris
European Greenfinch,https://xeno-canto.org/710520/download,XC710520-220318-174110verdilhao1.mp3,Chloris,710520,2:06,chloris
European Greenfinch,https://xeno-canto.org/710449/download,XC710449-220313-101526verdilhao.mp3,Chloris,710449,0:28,chloris
European Greenfinch,https://xeno-canto.org/709984/download,XC709984-220318-174110id.mp3,Chloris,709984,0:05,chloris
European Greenfinch,https://xeno-canto.org/708562/download,XC708562-220226-121304verdilhao.mp3,Chloris,708562,0:10,chloris
European Greenfinch,https://xeno-canto.org/708542/download,XC708542-220224-105232verdilhao.mp3,Chloris,708542,0:35,chloris
European Greenfinch,https://xeno-canto.org/706989/download,XC706989-2022.03.05_16.20_01.MP3,Chloris,706989,1:28,chloris
European Greenfinch,https://xeno-canto.org/706744/download,XC706744-2022.03.05_14.12_01.mp3,Chloris,706744,0:40,chloris
European Greenfinch,https://xeno-canto.org/703876/download,XC703876-2022.02.22_10.56_04.mp3,Chloris,703876,2:35,chloris
European Greenfinch,https://xeno-canto.org/699073/download,XC699073-2022.01.27_10.01_02.mp3,Chloris,699073,1:23,chloris
European Greenfinch,https://xeno-canto.org/684655/download,"XC684655-211029_0135 1504 P, Algarve, Faro, Quinta do Lago.  Grünfink. Stephan Risch.mp3",Chloris,684655,0:15,chloris
European Greenfinch,https://xeno-canto.org/683785/download,XC683785-211016-091101verdilhaocomum.mp3,Chloris,683785,1:00,chloris
European Greenfinch,https://xeno-canto.org/672207/download,XC672207-Chloris chloris_2021.08.21_10.03_01.mp3,Chloris,672207,0:24,chloris
European Greenfinch,https://xeno-canto.org/670264/download,XC670264-Chloris chloris_2021.08.24_07.00_01verdilhão.MP3,Chloris,670264,1:23,chloris
European Greenfinch,https://xeno-canto.org/670114/download,XC670114-2021.08.23_07.52_01.mp3,Chloris,670114,1:42,chloris
European Greenfinch,https://xeno-canto.org/667130/download,XC667130-210723-201514verdilhao.mp3,Chloris,667130,0:02,chloris
European Greenfinch,https://xeno-canto.org/655921/download,XC655921-2021.06.11_20.12_01.mp3,Chloris,655921,2:03,chloris
European Greenfinch,https://xeno-canto.org/655920/download,XC655920-2021.06.11_20.10_01.MP3,Chloris,655920,2:23,chloris
European Greenfinch,https://xeno-canto.org/654618/download,XC654618-2021.06.05_11.33_01.mp3,Chloris,654618,0:07,chloris
European Greenfinch,https://xeno-canto.org/639619/download,XC639619-210323-121059verdilhao.mp3,Chloris,639619,0:29,chloris
European Greenfinch,https://xeno-canto.org/639617/download,XC639617-210323-120803verdilhao.mp3,Chloris,639617,0:37,chloris
European Greenfinch,https://xeno-canto.org/639615/download,XC639615-210323-120336verdilhao.mp3,Chloris,639615,1:03,chloris
European Greenfinch,https://xeno-canto.org/639614/download,XC639614-210323-120308verdilhao.mp3,Chloris,639614,0:13,chloris
European Greenfinch,https://xeno-canto.org/619823/download,XC619823-210204_0202.mp3,Chloris,619823,0:24,chloris
European Greenfinch,https://xeno-canto.org/580413/download,XC580413-200721-093308id.mp3,Chloris,580413,0:08,chloris
European Greenfinch,https://xeno-canto.org/564820/download,XC564820-200518-085145verdilhao.mp3,Chloris,564820,0:45,chloris
European Greenfinch,https://xeno-canto.org/558440/download,XC558440-200509-111050verdilhao.mp3,Chloris,558440,0:46,chloris
European Greenfinch,https://xeno-canto.org/551225/download,XC551225-200409-075014verdilhao.mp3,Chloris,551225,0:14,chloris
European Greenfinch,https://xeno-canto.org/548531/download,XC548531-200408-075334verdilhao.mp3,Chloris,548531,0:31,chloris
European Greenfinch,https://xeno-canto.org/548513/download,XC548513-200408-072356verdilhao.mp3,Chloris,548513,0:57,chloris
